7,User Circle,Dynamic,Red,220,190,,,,,19
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,218.94740295410156,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,217.94737243652344,67.9836654663086,1.5707963705062866,128.0,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,191,185,,,,,28
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,61.3052978515625,1.9720323085784912,3.881606971845031e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,59.30526351928711,67.9836654663086,1.5707963705062866,128.0,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,68,228,,,,,15
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,231.07369995117188,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,230.07369995117188,42.3836669921875,1.5707963705062866,76.8,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,223,228,,,,,5
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,206.82107543945312,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,208.821044921875,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,191,185,,,,,28
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,24.926347732543945,1.9720323085784912,3.881694283336401e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,25.926315307617188,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,37,150,,,,,23
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,231.07369995117188,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,231.07366943359375,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,220,190,,,,,19
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,61.3052978515625,1.9720323085784912,3.881606971845031e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,60.305267333984375,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,68,228,,,,,15
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,37.05266189575195,1.9720323085784912,3.881694283336401e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,38.05263137817383,67.9836654663086,1.5707963705062866,128.0,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,42,236,,,,,12
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,231.07369995117188,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,230.07369995117188,29.583667755126953,1.5707963705062866,51.2,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,215,230,,,,,16
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,61.3052978515625,1.9720323085784912,3.881606971845031e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,61.305259704589844,67.9836654663086,1.5707963705062866,128.0,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,68,228,,,,,15
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,182.56845092773438,1.9720323085784912,3.881839802488685e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,182.56842041015625,67.9836654663086,1.5707963705062866,128.0,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,166,179,,,,,20
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,194.69476318359375,1.9720323085784912,3.882159944623709e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,193.69473266601562,67.9836654663086,1.5707963705062866,128.0,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,186,189,,,,,9
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,49.17898178100586,1.9720323085784912,3.881665179505944e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,48.17894744873047,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,52,223,,,,,3
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,85.55792236328125,1.9720323085784912,3.881606971845031e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,87.55789184570312,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,113,199,,,,,32
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,49.17898178100586,1.9720323085784912,3.881665179505944e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,47.17894744873047,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,62,219,,,,,18
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,218.94740295410156,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,218.9473876953125,42.3836669921875,1.5707963705062866,76.8,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,191,185,,,,,28
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,218.94740295410156,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,217.94737243652344,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,191,185,,,,,28
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,206.82107543945312,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,205.821044921875,29.583667755126953,1.5707963705062866,51.2,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,191,185,,,,,28
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,37.05266189575195,1.9720323085784912,3.881694283336401e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,35.05263137817383,67.9836654663086,1.5707963705062866,128.0,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,42,236,,,,,12
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,61.3052978515625,1.9720323085784912,3.881606971845031e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,62.30526351928711,42.3836669921875,1.5707963705062866,76.8,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,68,228,,,,,15
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,218.94740295410156,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,219.94735717773438,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,191,185,,,,,28
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,194.69476318359375,1.9720323085784912,3.882159944623709e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,195.69473266601562,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,169,131,,,,,30
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,109.81056213378906,1.9720323085784912,3.881839802488685e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,108.81053161621094,67.9836654663086,1.5707963705062866,128.0,5.12,,
6,bar,Static,Purple,2.559999942779541,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,114,231,,,,,11
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,194.69476318359375,1.9720323085784912,3.882159944623709e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,194.69473266601562,55.18367004394531,1.5707963705062866,102.4,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,169,131,,,,,30
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,jar,Dynamic,Gray,218.94740295410156,1.9720323085784912,3.881927113980055e-06,25.688735101423568,3.9440646171569824,17.06666666666667,
5,bar,Dynamic,Green,219.94735717773438,29.583667755126953,1.5707963705062866,51.2,5.12,,
6,bar,Static,Purple,253.44000244140625,128.0,1.5707963705062866,256.0,5.12,,
7,User Circle,Dynamic,Red,211,146,,,,,21
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,97.97817993164062,0.0,256.0,5.12,,
5,circle,Static,Black,166.39999389648438,113.03817749023438,,,,,12.5
6,bar,Dynamic,Blue,166.39999389648438,128.1041717529297,0.0,87.77142857142857,5.12,,
7,circle,Dynamic,Green,204.80001831054688,242.8836669921875,,,,,12.5
8,bar,Static,Black,86.67428588867188,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,246.125732421875,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,220,190,,,,,19
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,97.97817993164062,0.0,256.0,5.12,,
5,circle,Static,Black,115.19999694824219,113.03817749023438,,,,,12.5
6,bar,Dynamic,Blue,115.19999694824219,128.1041717529297,0.0,104.22857142857143,5.12,,
7,circle,Dynamic,Green,63.01538848876953,242.8836669921875,,,,,12.5
8,bar,Static,Black,27.245712280273438,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,203.15428161621094,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,49,163,,,,,18
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,28.15999984741211,0.0,256.0,5.12,,
5,circle,Static,Black,140.8000030517578,43.220001220703125,,,,,12.5
6,bar,Dynamic,Blue,140.8000030517578,58.28600311279297,0.0,109.71428571428572,5.12,,
7,circle,Dynamic,Green,74.83077239990234,242.8836669921875,,,,,12.5
8,bar,Static,Black,50.10285949707031,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,231.49716186523438,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,56,86,,,,,18
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,144.5236358642578,0.0,256.0,5.12,,
5,circle,Static,Black,140.8000030517578,159.58363342285156,,,,,12.5
6,bar,Dynamic,Blue,140.8000030517578,174.64962768554688,0.0,87.77142857142857,5.12,,
7,circle,Dynamic,Green,98.4615478515625,242.8836669921875,,,,,12.5
8,bar,Static,Black,61.07428741455078,172.6836395263672,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,220.52569580078125,172.6836395263672,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,68,228,,,,,15
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,51.43273162841797,0.0,256.0,5.12,,
5,circle,Static,Black,115.19999694824219,66.49272918701172,,,,,12.5
6,bar,Dynamic,Blue,115.19999694824219,81.55873107910156,0.0,109.71428571428572,5.12,,
7,circle,Dynamic,Green,181.1692352294922,242.8836669921875,,,,,12.5
8,bar,Static,Black,24.502857208251953,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,205.89712524414062,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,176,115,,,,,21
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,63.069091796875,0.0,256.0,5.12,,
5,circle,Static,Black,89.5999984741211,78.12908935546875,,,,,12.5
6,bar,Dynamic,Blue,89.5999984741211,93.1950912475586,0.0,115.2,5.12,,
7,circle,Dynamic,Green,157.53846740722656,242.8836669921875,,,,,12.5
8,bar,Static,Black,-3.8399999141693115,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,183.0399932861328,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,170,106,,,,,19
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,109.61454772949219,0.0,256.0,5.12,,
5,circle,Static,Black,140.8000030517578,124.67454528808594,,,,,12.5
6,bar,Dynamic,Blue,140.8000030517578,139.74053955078125,0.0,109.71428571428572,5.12,,
7,circle,Dynamic,Green,74.83077239990234,242.8836669921875,,,,,12.5
8,bar,Static,Black,50.10285949707031,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,231.49716186523438,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,63,217,,,,,14
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,63.069091796875,0.0,256.0,5.12,,
5,circle,Static,Black,166.39999389648438,78.12908935546875,,,,,12.5
6,bar,Dynamic,Blue,166.39999389648438,93.1950912475586,0.0,87.77142857142857,5.12,,
7,circle,Dynamic,Green,110.27693176269531,242.8836669921875,,,,,12.5
8,bar,Static,Black,86.67428588867188,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,246.125732421875,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,99,123,,,,,20
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,51.43273162841797,0.0,256.0,5.12,,
5,circle,Static,Black,166.39999389648438,66.49272918701172,,,,,12.5
6,bar,Dynamic,Blue,166.39999389648438,81.55873107910156,0.0,115.2,5.12,,
7,circle,Dynamic,Green,110.27693176269531,242.8836669921875,,,,,12.5
8,bar,Static,Black,72.95999908447266,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,259.8399963378906,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,118,109,,,,,17
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,74.70545196533203,0.0,256.0,5.12,,
5,circle,Static,Black,166.39999389648438,89.76545715332031,,,,,12.5
6,bar,Dynamic,Blue,166.39999389648438,104.83145141601562,0.0,93.25714285714285,5.12,,
7,circle,Dynamic,Green,122.09231567382812,242.8836669921875,,,,,12.5
8,bar,Static,Black,83.93142700195312,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,248.8685760498047,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,99,123,,,,,20
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,121.25090789794922,0.0,256.0,5.12,,
5,circle,Static,Black,89.5999984741211,136.3109130859375,,,,,12.5
6,bar,Dynamic,Blue,89.5999984741211,151.3769073486328,0.0,115.2,5.12,,
7,circle,Dynamic,Green,157.53846740722656,242.8836669921875,,,,,12.5
8,bar,Static,Black,-3.8399999141693115,166.39999389648438,1.5707963705062866,51.2,5.12,,
9,bar,Static,Black,183.0399932861328,166.39999389648438,1.5707963705062866,51.2,5.12,,
10,User Circle,Dynamic,Red,175,212,,,,,3
object_id,type,state,color,x,y,angle,length,width,base_length,radius
0,boundary,Static,Black,128.0,-2.5,0.0,256.0,5.0,,
1,boundary,Static,Black,-2.5,128.0,0.0,5.0,256.0,,
2,boundary,Static,Black,128.0,258.5,0.0,256.0,5.0,,
3,boundary,Static,Black,258.5,128.0,0.0,5.0,256.0,,
4,bar,Static,Black,128.0,39.796363830566406,0.0,256.0,5.12,,
5,circle,Static,Black,64.0,54.85636901855469,,,,,12.5
6,bar,Dynamic,Blue,64.0,69.92236328125,0.0,115.2,5.12,,
