taskId,goal,demo,screen_url_0,screen_url_1,screen_url_2,screen_url_3,screen_url_4,screen_url_5,screen_url_6,screen_url_7,screen_url_8,screen_url_9,screen_url_10,screen_url_11,screen_url_12,screen_url_13,screen_url_14,screen_url_15,screen_url_16,screen_url_17,screen_url_18,screen_url_19,screen_url_20,screen_url_21,screen_url_22,screen_url_23,screen_url_24,screen_url_25,time_step_0,time_step_1,time_step_2,time_step_3,time_step_4,time_step_5,time_step_6,time_step_7,time_step_8,time_step_9,time_step_10,time_step_11,time_step_12,time_step_13,time_step_14,time_step_15,time_step_16,time_step_17,time_step_18,time_step_19,time_step_20,time_step_21,time_step_22,time_step_23,time_step_24,time_step_25
00002-191,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/53.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/76.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/136.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/280.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/191/404.png,0,53,76,136,280,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
00002-098,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/349.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/404.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/405.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/416.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/449.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/450.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/469.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/579.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/098/648.png,0,349,404,405,416,449,450,469,579,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648
00002-152,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/282.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/338.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/339.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/350.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/379.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/382.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/388.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/152/529.png,0,282,338,339,350,379,382,388,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529
00002-126,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/48.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/99.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/177.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/209.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/126/316.png,0,48,99,177,209,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316
00002-070,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/94.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/113.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/070/359.png,0,94,113,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359
00002-045,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/90.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/116.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/144.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/185.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/294.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/045/529.png,0,90,116,144,185,294,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529
00002-017,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/87.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/103.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/150.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/208.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/318.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/362.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/017/487.png,0,87,103,150,208,318,362,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487
00002-028,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/77.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/95.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/149.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/267.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/028/432.png,0,77,95,149,267,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432
00002-023,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/38.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/68.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/131.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/023/340.png,0,38,68,131,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340
00002-082,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/95.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/106.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/197.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/284.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/082/377.png,0,95,106,197,284,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377
00002-149,Add one ball to make sure the green ball is touching the purple bar.,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/collisions.gif,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/0.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/73.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/114.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/192.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,https://phyre-nlp.s3.us-east-2.amazonaws.com/data/imgs/00002/149/305.png,0,73,114,192,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
